Gene stable ID,NCBI gene (formerly Entrezgene) ID
ENSMUSG00000130798,
ENSMUSG00000095024,432825
ENSMUSG00000130818,
ENSMUSG00000130865,
ENSMUSG00000120572,
ENSMUSG00000130886,
ENSMUSG00000130897,
ENSMUSG00000068776,
ENSMUSG00000130918,
ENSMUSG00000114692,
ENSMUSG00000000606,669149
ENSMUSG00000054855,223881
ENSMUSG00000081905,
ENSMUSG00000082014,
ENSMUSG00000130927,
ENSMUSG00000114161,
ENSMUSG00000084175,
ENSMUSG00000131018,
ENSMUSG00000021356,16364
ENSMUSG00000131027,
ENSMUSG00000131085,
ENSMUSG00000131103,
ENSMUSG00000097451,
ENSMUSG00000089975,
ENSMUSG00000029176,52206
ENSMUSG00000078688,17841
ENSMUSG00000051648,279499
ENSMUSG00000022179,74359
ENSMUSG00000100021,
ENSMUSG00000003354,105833
ENSMUSG00000045091,208760
ENSMUSG00000042207,75605
ENSMUSG00000020153,75406
ENSMUSG00000022193,19173
ENSMUSG00000083728,
ENSMUSG00000107358,
ENSMUSG00000107103,
ENSMUSG00000025702,71779
ENSMUSG00000104347,
ENSMUSG00000078687,100041687
ENSMUSG00000003355,66120
ENSMUSG00000031390,12000
ENSMUSG00002075103,
ENSMUSG00000074607,269389
ENSMUSG00000076128,751525
ENSMUSG00000072423,73902
ENSMUSG00000095455,
ENSMUSG00000059674,239096
ENSMUSG00000040044,50793
ENSMUSG00000051853,11842
ENSMUSG00000031388,56292
ENSMUSG00000021357,66482
ENSMUSG00000039356,227715
ENSMUSG00000022185,56215
ENSMUSG00000001524,14885
ENSMUSG00000022996,22410
ENSMUSG00000020150,14431
ENSMUSG00000054404,327978
ENSMUSG00000054320,270091
ENSMUSG00000069565,70248
ENSMUSG00000017817,59091
ENSMUSG00000022997,22408
ENSMUSG00000035399,66680
ENSMUSG00000082726,
ENSMUSG00000111857,
ENSMUSG00000069793,237886
ENSMUSG00000059213,13199
ENSMUSG00002076865,
ENSMUSG00002075199,
ENSMUSG00000067713,19082
ENSMUSG00000077251,115486013
ENSMUSG00000022704,106248
ENSMUSG00000042272,228071
ENSMUSG00000119469,102466846
ENSMUSG00000035208,276950
ENSMUSG00000097435,
ENSMUSG00000026452,20980
ENSMUSG00000084087,
ENSMUSG00000081611,
ENSMUSG00000085277,
ENSMUSG00000082006,
ENSMUSG00000048154,381022
ENSMUSG00000119162,115488715
ENSMUSG00000003534,12305
ENSMUSG00000022701,212153
ENSMUSG00000077758,115486348
ENSMUSG00000030934,18242
ENSMUSG00000107556,
ENSMUSG00000027215,12521
ENSMUSG00000025701,11689
ENSMUSG00000029413,67111
ENSMUSG00000082419,
ENSMUSG00002075620,
ENSMUSG00000110908,
ENSMUSG00000072620,20556
ENSMUSG00000025959,93691
ENSMUSG00000111016,
ENSMUSG00000078763,20555
ENSMUSG00000111344,
ENSMUSG00000032392,214424
ENSMUSG00000111168,
ENSMUSG00000014846,67971
ENSMUSG00000048528,20231
ENSMUSG00000031387,19703
ENSMUSG00000020333,216739
ENSMUSG00000087657,
ENSMUSG00000009487,18419
ENSMUSG00000086836,
ENSMUSG00000086721,
ENSMUSG00000039199,70796
ENSMUSG00002076107,
ENSMUSG00000099658,
ENSMUSG00000073557,329251
ENSMUSG00000028245,18201
ENSMUSG00000076430,210554
ENSMUSG00000056257,
ENSMUSG00000114597,
ENSMUSG00000090475,
ENSMUSG00000118734,115487325
ENSMUSG00000119286,97418
ENSMUSG00000114263,
ENSMUSG00002076498,
ENSMUSG00000042254,214425
ENSMUSG00000114560,
ENSMUSG00000021360,14538
ENSMUSG00000098070,
ENSMUSG00000121927,
ENSMUSG00000121926,268890
ENSMUSG00000102456,
ENSMUSG00000077535,
ENSMUSG00000102417,
ENSMUSG00002075693,
ENSMUSG00002076090,
ENSMUSG00002076095,
ENSMUSG00002076645,
ENSMUSG00002076375,
ENSMUSG00000101463,
ENSMUSG00000061080,268890
ENSMUSG00000110608,
ENSMUSG00000031963,73230
ENSMUSG00000031891,15484
ENSMUSG00000140173,
ENSMUSG00000143185,
ENSMUSG00000120807,
ENSMUSG00000013160,11972
ENSMUSG00000054874,104401
ENSMUSG00000093269,100628630
ENSMUSG00000114672,
ENSMUSG00000114601,
ENSMUSG00000105054,
ENSMUSG00000114723,
ENSMUSG00000038683,68083
ENSMUSG00000077757,115490272
ENSMUSG00000029188,20531
ENSMUSG00000098672,102466207
ENSMUSG00000087672,103232
ENSMUSG00000063457,20054
ENSMUSG00000116841,
ENSMUSG00000116990,
ENSMUSG00000003573,26558
ENSMUSG00000047261,14432
ENSMUSG00000111041,
ENSMUSG00000110829,
ENSMUSG00000098300,102466172
ENSMUSG00000116673,
ENSMUSG00000111572,
ENSMUSG00000111477,
ENSMUSG00000111135,
ENSMUSG00000032571,75669
ENSMUSG00000020135,23805
ENSMUSG00000116535,
ENSMUSG00000022856,66664
ENSMUSG00000090642,
ENSMUSG00000107914,
ENSMUSG00000021361,66154
ENSMUSG00000030946,76429
ENSMUSG00000029415,231452
ENSMUSG00000053391,258914
ENSMUSG00000053251,258019
ENSMUSG00000115980,
ENSMUSG00000116506,
ENSMUSG00000021363,17152
ENSMUSG00000044626,239759
ENSMUSG00000023755,69159
ENSMUSG00000081649,258020
ENSMUSG00000107906,
ENSMUSG00000029762,14187
ENSMUSG00000103614,
ENSMUSG00002075458,
ENSMUSG00000103976,
ENSMUSG00000101168,
ENSMUSG00000026429,67196
ENSMUSG00000009471,17927
ENSMUSG00000131142,
ENSMUSG00000112967,73867
ENSMUSG00000081913,
ENSMUSG00000081388,
ENSMUSG00000077302,115486252
ENSMUSG00000087348,
ENSMUSG00000083023,
ENSMUSG00000085630,
ENSMUSG00000082024,
ENSMUSG00000094771,115486280
ENSMUSG00000058975,16502
ENSMUSG00000083068,
ENSMUSG00000028292,109093
ENSMUSG00000113608,
ENSMUSG00000100211,
ENSMUSG00000081991,
ENSMUSG00000081196,
ENSMUSG00000051046,258754
ENSMUSG00000113918,625237
ENSMUSG00000042793,329252
ENSMUSG00000131258,
ENSMUSG00000030839,27414
ENSMUSG00000112945,
ENSMUSG00000057788,234374
ENSMUSG00000050654,258438
ENSMUSG00000108138,
ENSMUSG00000059878,67255
ENSMUSG00000031386,15161
ENSMUSG00000131266,
ENSMUSG00000085801,75634
ENSMUSG00000020133,66374
ENSMUSG00000107428,
ENSMUSG00000061758,67861
ENSMUSG00000020131,18551
ENSMUSG00000131292,
ENSMUSG00000023000,13363
ENSMUSG00000131311,
ENSMUSG00000131316,
ENSMUSG00000113165,
ENSMUSG00000022999,74775
ENSMUSG00000131351,
ENSMUSG00000055681,59042
ENSMUSG00000131361,
ENSMUSG00000131378,
ENSMUSG00000119711,115486835
ENSMUSG00000110316,
ENSMUSG00000087492,
ENSMUSG00000110272,
ENSMUSG00000066197,209776
ENSMUSG00000131406,
ENSMUSG00000017943,228858
ENSMUSG00000131414,
ENSMUSG00000131419,
ENSMUSG00000108921,
ENSMUSG00000131429,
ENSMUSG00000077653,115485625
ENSMUSG00000131443,
ENSMUSG00000025958,12912
ENSMUSG00000030956,77938
ENSMUSG00000131521,
ENSMUSG00000131527,
ENSMUSG00000131551,
ENSMUSG00000131556,
ENSMUSG00000106698,
ENSMUSG00000088623,
ENSMUSG00000029189,231238
ENSMUSG00000131596,
ENSMUSG00000131601,
ENSMUSG00000131658,
ENSMUSG00000041261,12319
ENSMUSG00000131666,
ENSMUSG00000084871,100040484
ENSMUSG00000131698,
ENSMUSG00000113158,
ENSMUSG00000022855,75826
ENSMUSG00000131793,
ENSMUSG00000131801,
ENSMUSG00000131808,
ENSMUSG00000131826,
ENSMUSG00000097847,
ENSMUSG00000113087,74926
ENSMUSG00000052131,11997
ENSMUSG00000131865,
ENSMUSG00000131882,
ENSMUSG00000120754,
ENSMUSG00000120709,
ENSMUSG00000079993,
ENSMUSG00000048486,228859
ENSMUSG00002076441,
ENSMUSG00000103127,
ENSMUSG00000082151,100039478
ENSMUSG00000047187,59021
ENSMUSG00000131985,108167969
ENSMUSG00000132071,
ENSMUSG00000120035,102635648
ENSMUSG00000037735,
ENSMUSG00000084659,
ENSMUSG00000099238,102465605
ENSMUSG00000078949,100043899
ENSMUSG00000015357,270166
ENSMUSG00000132155,
ENSMUSG00000132202,
ENSMUSG00000113064,
ENSMUSG00000026842,11350
ENSMUSG00000058301,19704
ENSMUSG00000132220,
ENSMUSG00000132294,
ENSMUSG00000132316,
ENSMUSG00000132326,
ENSMUSG00000132336,
ENSMUSG00000042129,213391
ENSMUSG00000082122,
ENSMUSG00000028293,24060
ENSMUSG00000132379,
ENSMUSG00000085641,74968
ENSMUSG00000023004,22143
ENSMUSG00000035504,70335
ENSMUSG00000132401,
ENSMUSG00000112852,
ENSMUSG00000132431,
ENSMUSG00000113330,
ENSMUSG00000059571,
ENSMUSG00000113193,
ENSMUSG00000111725,
ENSMUSG00000110913,
ENSMUSG00000043659,319239
ENSMUSG00002076527,
ENSMUSG00000041235,320790
ENSMUSG00000049902,70900
ENSMUSG00000029461,319604
ENSMUSG00000116358,
ENSMUSG00000029417,17329
ENSMUSG00000116494,
ENSMUSG00000072235,22142
ENSMUSG00000112336,
ENSMUSG00000121934,
ENSMUSG00000132469,
ENSMUSG00000084609,
ENSMUSG00000021395,20729
ENSMUSG00000132488,
ENSMUSG00002076332,
ENSMUSG00000132495,
ENSMUSG00000061461,66278
ENSMUSG00000120259,
ENSMUSG00000080829,
ENSMUSG00000031392,16179
ENSMUSG00000106981,
ENSMUSG00002076314,
ENSMUSG00002075450,
ENSMUSG00000010721,56873
ENSMUSG00000021396,75124
ENSMUSG00000132557,
ENSMUSG00000064081,
ENSMUSG00000111938,
ENSMUSG00000043091,22146
ENSMUSG00000132615,
ENSMUSG00000111002,
ENSMUSG00000043822,66548
ENSMUSG00000113220,
ENSMUSG00000041837,50996
ENSMUSG00002075045,
ENSMUSG00000091383,
ENSMUSG00000113521,
ENSMUSG00000114254,
ENSMUSG00000102969,
ENSMUSG00000065424,723967
ENSMUSG00000114588,
ENSMUSG00000033581,319765
ENSMUSG00000114687,
ENSMUSG00000114930,
ENSMUSG00000114665,
ENSMUSG00000023484,19132
ENSMUSG00000093846,100043416
ENSMUSG00000114546,
ENSMUSG00000114583,
ENSMUSG00000072884,
ENSMUSG00000041773,13803
ENSMUSG00000038871,12183
ENSMUSG00000088104,
ENSMUSG00000114220,
ENSMUSG00000086228,208080
ENSMUSG00000131652,
ENSMUSG00000098568,102465596
ENSMUSG00000004054,26403
ENSMUSG00000078952,100039691
ENSMUSG00000120699,102640116
ENSMUSG00000118600,
ENSMUSG00000043102,227717
ENSMUSG00000098334,102466793
ENSMUSG00000048489,213393
ENSMUSG00000027016,241494
ENSMUSG00000098238,
ENSMUSG00000111092,
ENSMUSG00000054978,74492
ENSMUSG00000120592,
ENSMUSG00000041696,70784
ENSMUSG00000048108,319776
ENSMUSG00000097575,
ENSMUSG00000086037,
ENSMUSG00000132737,
ENSMUSG00000132754,
ENSMUSG00000122038,
ENSMUSG00000132758,
ENSMUSG00000088374,
ENSMUSG00000108225,
ENSMUSG00000132770,
ENSMUSG00000028294,69329
ENSMUSG00000132774,
ENSMUSG00000107415,
ENSMUSG00000120407,
ENSMUSG00000031849,12845
ENSMUSG00000118077,
ENSMUSG00000112348,
ENSMUSG00000107903,
ENSMUSG00000108038,
ENSMUSG00000024936,16530
ENSMUSG00000061353,20315
ENSMUSG00000122075,
ENSMUSG00000053862,330962
ENSMUSG00000035486,216166
ENSMUSG00000122076,
ENSMUSG00000132845,
ENSMUSG00000122079,
ENSMUSG00000132847,
ENSMUSG00000097793,
ENSMUSG00000113320,
ENSMUSG00000122116,
ENSMUSG00000114221,
ENSMUSG00000132878,
ENSMUSG00000059183,69606
ENSMUSG00000132880,
ENSMUSG00000122214,
ENSMUSG00000024937,114601
ENSMUSG00000132889,
ENSMUSG00000122247,
ENSMUSG00000122271,
ENSMUSG00000122283,
ENSMUSG00000122292,
ENSMUSG00000132901,
ENSMUSG00000122307,
ENSMUSG00000122317,
ENSMUSG00000112054,
ENSMUSG00000099446,70090
ENSMUSG00000032783,78733
ENSMUSG00000122404,
ENSMUSG00000122514,
ENSMUSG00000122587,
ENSMUSG00000122589,
ENSMUSG00000122626,
ENSMUSG00000025956,67099
ENSMUSG00000122629,
ENSMUSG00000122632,
ENSMUSG00000122650,
ENSMUSG00000114307,
ENSMUSG00000090549,
ENSMUSG00000113595,102639128
ENSMUSG00000003575,382056
ENSMUSG00000107434,
ENSMUSG00000107852,
ENSMUSG00000132946,
ENSMUSG00000111722,
ENSMUSG00000108020,100126203
ENSMUSG00000133012,
ENSMUSG00000043719,245026
ENSMUSG00000111982,102638611
ENSMUSG00000071237,
ENSMUSG00000122696,
ENSMUSG00000059689,232337
ENSMUSG00000122730,
ENSMUSG00000122735,
ENSMUSG00000113943,
ENSMUSG00000084788,
ENSMUSG00000070871,227210
ENSMUSG00000101067,105244862
ENSMUSG00000114472,75139
ENSMUSG00000122781,
ENSMUSG00000109035,
ENSMUSG00000122787,
ENSMUSG00000113390,
ENSMUSG00000109109,
ENSMUSG00000120871,
ENSMUSG00000030960,72096
ENSMUSG00000114052,
ENSMUSG00000122857,
ENSMUSG00000122862,
ENSMUSG00000122871,
ENSMUSG00000026841,98970
ENSMUSG00000122893,105245614
ENSMUSG00000133196,
ENSMUSG00000064686,115488734
ENSMUSG00000133203,
ENSMUSG00000120464,
ENSMUSG00000122926,
ENSMUSG00000098698,102465579
ENSMUSG00000001076,239659
ENSMUSG00000043870,
ENSMUSG00000098043,
ENSMUSG00000122952,
ENSMUSG00000116761,
ENSMUSG00000133237,
ENSMUSG00000123008,
ENSMUSG00000083786,
ENSMUSG00000022858,20462
ENSMUSG00000075958,115490007
ENSMUSG00000133266,
ENSMUSG00000123020,
ENSMUSG00000071015,214568
ENSMUSG00000133296,
ENSMUSG00000038009,72778
ENSMUSG00000042097,22685
ENSMUSG00000055707,234378
ENSMUSG00000113179,
ENSMUSG00000087432,
ENSMUSG00000085712,
ENSMUSG00000112648,
ENSMUSG00000048696,237400
ENSMUSG00000123043,
ENSMUSG00000133323,
ENSMUSG00000085845,100503106
ENSMUSG00000133324,
ENSMUSG00000123046,
ENSMUSG00000041216,74438
ENSMUSG00000113210,67639
ENSMUSG00000113252,102636424
ENSMUSG00000033669,223669
ENSMUSG00000110159,
ENSMUSG00000017950,15378
ENSMUSG00000133366,
ENSMUSG00000040046,21990
ENSMUSG00002076295,
ENSMUSG00000045005,14367
ENSMUSG00000035478,17192
ENSMUSG00000133401,
ENSMUSG00000123142,
ENSMUSG00000100727,75890
ENSMUSG00000112950,
ENSMUSG00000133437,
ENSMUSG00000102140,
ENSMUSG00000051344,241075
ENSMUSG00000035964,67937
ENSMUSG00000133469,
ENSMUSG00000133471,
ENSMUSG00000106169,102466771
ENSMUSG00000040822,58248
ENSMUSG00000055041,66398
ENSMUSG00000055041,135575218
ENSMUSG00000133506,
ENSMUSG00000121052,
ENSMUSG00000099810,
ENSMUSG00000042079,98758
ENSMUSG00000133536,
ENSMUSG00000133537,
ENSMUSG00000105741,
ENSMUSG00000018008,72318
ENSMUSG00000039000,100763
ENSMUSG00000114865,101056084
ENSMUSG00000110052,
ENSMUSG00000007888,12931
ENSMUSG00000133576,
ENSMUSG00000133584,
ENSMUSG00000133603,
ENSMUSG00000120988,
ENSMUSG00000052435,110794
ENSMUSG00000087564,
ENSMUSG00000028295,66291
ENSMUSG00000022180,50934
ENSMUSG00000133622,
ENSMUSG00000087700,
ENSMUSG00000058833,66462
ENSMUSG00000014602,16560
ENSMUSG00000082241,
ENSMUSG00000116857,
ENSMUSG00000116807,
ENSMUSG00000022867,30940
ENSMUSG00000077441,115486201
ENSMUSG00000103420,
ENSMUSG00000092990,100628591
ENSMUSG00000133645,
ENSMUSG00000027690,20526
ENSMUSG00000133658,
ENSMUSG00000043067,244745
ENSMUSG00000113092,
ENSMUSG00000115626,
ENSMUSG00000112858,102632837
ENSMUSG00000133754,
ENSMUSG00000133769,
ENSMUSG00000133781,
ENSMUSG00000121877,74284
ENSMUSG00000123152,
ENSMUSG00000110010,
ENSMUSG00000123178,
ENSMUSG00000114959,619327
ENSMUSG00000030954,67133
ENSMUSG00000088408,115489577
ENSMUSG00000061288,330177
ENSMUSG00000017679,76080
ENSMUSG00000123217,
ENSMUSG00000123218,
ENSMUSG00000123253,
ENSMUSG00000123275,102639031
ENSMUSG00000086420,
ENSMUSG00000057156,239099
ENSMUSG00000039967,30046
ENSMUSG00000090137,22186
ENSMUSG00000042087,
ENSMUSG00000114857,
ENSMUSG00000107608,
ENSMUSG00000029761,109624
ENSMUSG00000123290,
ENSMUSG00000027889,109674
ENSMUSG00000114647,
ENSMUSG00000072494,105651
ENSMUSG00000020163,66594
ENSMUSG00000026840,23928
ENSMUSG00000123328,
ENSMUSG00000123366,
ENSMUSG00000123414,
ENSMUSG00000089682,12050
ENSMUSG00000133806,
ENSMUSG00000123426,
ENSMUSG00000133838,
ENSMUSG00000099639,
ENSMUSG00000133854,
ENSMUSG00000133891,
ENSMUSG00000133945,
ENSMUSG00000133965,
ENSMUSG00000133973,
ENSMUSG00000133991,
ENSMUSG00000134030,102633338
ENSMUSG00000020167,21423
ENSMUSG00000134047,
ENSMUSG00000120391,
ENSMUSG00000134115,
ENSMUSG00000134118,
ENSMUSG00000134147,
ENSMUSG00000134153,
ENSMUSG00000096870,
ENSMUSG00000102344,
ENSMUSG00000022848,224132
ENSMUSG00000113734,
ENSMUSG00000082367,
ENSMUSG00000028298,12640
ENSMUSG00000134184,
ENSMUSG00000092232,
ENSMUSG00000019428,14232
ENSMUSG00000134186,
ENSMUSG00000134193,
ENSMUSG00000134207,
ENSMUSG00000134218,
ENSMUSG00000134226,
ENSMUSG00000022194,54196
ENSMUSG00000134246,
ENSMUSG00000134287,
ENSMUSG00000112694,
ENSMUSG00000043460,207393
ENSMUSG00000018169,17305
ENSMUSG00000085576,320752
ENSMUSG00000030965,109359
ENSMUSG00000087793,115488695
ENSMUSG00000082709,
ENSMUSG00001118668,115488883
ENSMUSG00000073910,214944
ENSMUSG00000022849,66667
ENSMUSG00000093564,
ENSMUSG00000095658,100042225
ENSMUSG00000093703,
ENSMUSG00000093685,
ENSMUSG00000096429,
ENSMUSG00000093714,
ENSMUSG00000117162,
ENSMUSG00000117095,
ENSMUSG00000117073,
ENSMUSG00000117215,
ENSMUSG00000134391,
ENSMUSG00000117302,
ENSMUSG00000117017,
ENSMUSG00000117020,
ENSMUSG00000117057,
ENSMUSG00000113086,
ENSMUSG00000090747,100126778
ENSMUSG00000117265,
ENSMUSG00000117230,
ENSMUSG00000134434,
ENSMUSG00000117142,
ENSMUSG00000042993,387510
ENSMUSG00000092043,433107
ENSMUSG00000097914,102638960
ENSMUSG00000116549,
ENSMUSG00000033170,105844
ENSMUSG00000034422,547253
ENSMUSG00000114105,
ENSMUSG00000090897,
ENSMUSG00000028300,73205
ENSMUSG00000117190,102577427
ENSMUSG00000117190,102577428
ENSMUSG00000134489,
ENSMUSG00000020992,
ENSMUSG00000095540,100126777
ENSMUSG00000093957,100126766
ENSMUSG00000117279,
ENSMUSG00000073396,619517
ENSMUSG00000134530,
ENSMUSG00000134540,
ENSMUSG00000050668,53951
ENSMUSG00000134545,
ENSMUSG00000134546,
ENSMUSG00000134569,
ENSMUSG00000113235,
ENSMUSG00000134585,
ENSMUSG00000100789,102632488
ENSMUSG00000032492,19228
ENSMUSG00000134633,
ENSMUSG00000134634,
ENSMUSG00000091549,
ENSMUSG00000017707,26943
ENSMUSG00000024079,19106
ENSMUSG00000113584,108168006
ENSMUSG00000008318,320100
ENSMUSG00000134672,
ENSMUSG00000134690,
ENSMUSG00000134761,
ENSMUSG00000134767,
ENSMUSG00000073000,
ENSMUSG00000070002,13716
ENSMUSG00000116499,
ENSMUSG00000049521,104445
ENSMUSG00000116639,
ENSMUSG00000121992,
ENSMUSG00000043501,107753
ENSMUSG00000116728,
ENSMUSG00000113236,
ENSMUSG00000062279,
ENSMUSG00000056411,791415
ENSMUSG00000049502,209200
ENSMUSG00000134826,
ENSMUSG00000050192,208691
ENSMUSG00000134854,
ENSMUSG00000113336,791361
ENSMUSG00000019139,71780
ENSMUSG00000123511,
ENSMUSG00000097085,
ENSMUSG00000065387,
ENSMUSG00000033128,106039
ENSMUSG00000038045,73671
ENSMUSG00000039221,68028
ENSMUSG00000134865,
ENSMUSG00000134901,
ENSMUSG00000112232,
ENSMUSG00000082762,
ENSMUSG00000083851,
ENSMUSG00000112040,
ENSMUSG00000045083,242384
ENSMUSG00000134926,
ENSMUSG00000120751,
ENSMUSG00000089766,
ENSMUSG00000134982,
ENSMUSG00000135021,
ENSMUSG00000120208,
ENSMUSG00000120835,
ENSMUSG00000022906,80285
ENSMUSG00000135024,
ENSMUSG00000024939,17826
ENSMUSG00000135037,
ENSMUSG00000123571,
ENSMUSG00000062691,68554
ENSMUSG00000135061,
ENSMUSG00000123608,
ENSMUSG00000114018,
ENSMUSG00000114061,
ENSMUSG00000006763,78935
ENSMUSG00000123651,
ENSMUSG00000032388,27965
ENSMUSG00000123652,
ENSMUSG00000035268,18769
ENSMUSG00000123658,
ENSMUSG00000100596,
ENSMUSG00000135068,
ENSMUSG00000082169,
ENSMUSG00002075100,
ENSMUSG00000104275,
ENSMUSG00000080969,
ENSMUSG00000082732,
ENSMUSG00000135077,
ENSMUSG00000102482,
ENSMUSG00000088718,
ENSMUSG00000074655,385263
ENSMUSG00000135099,
ENSMUSG00000083983,
ENSMUSG00000135104,
ENSMUSG00000082899,
ENSMUSG00000118125,
ENSMUSG00000081427,
ENSMUSG00000135107,
ENSMUSG00000065344,115490042
ENSMUSG00000022199,59049
ENSMUSG00000082238,
ENSMUSG00000113746,
ENSMUSG00000070003,76900
ENSMUSG00000077738,115486262
ENSMUSG00000079478,56390
ENSMUSG00000090839,
ENSMUSG00000097326,
ENSMUSG00000135189,
ENSMUSG00000135190,
ENSMUSG00000028287,75471
ENSMUSG00000135196,
ENSMUSG00000024081,12607
ENSMUSG00000098087,553095
ENSMUSG00000135202,
ENSMUSG00000135223,
ENSMUSG00000135245,
ENSMUSG00000082302,
ENSMUSG00000083271,
ENSMUSG00000114186,
ENSMUSG00000082022,
ENSMUSG00000088339,
ENSMUSG00000099267,102466210
ENSMUSG00000084220,
ENSMUSG00000116069,
ENSMUSG00000114136,70858
ENSMUSG00000088526,115490039
ENSMUSG00000083202,
ENSMUSG00000009108,14686
ENSMUSG00000081352,
ENSMUSG00000028405,11428
ENSMUSG00000024940,16998
ENSMUSG00000135284,102634895
ENSMUSG00000022436,20401
ENSMUSG00000135296,
ENSMUSG00000123832,
ENSMUSG00000135330,
ENSMUSG00000135359,
ENSMUSG00000135365,
ENSMUSG00000135374,
ENSMUSG00000135408,
ENSMUSG00000112954,
ENSMUSG00000123848,
ENSMUSG00000135443,
ENSMUSG00000135470,
ENSMUSG00000135474,
ENSMUSG00000120669,
ENSMUSG00000135499,
ENSMUSG00000123880,
ENSMUSG00000123889,
ENSMUSG00000135528,
ENSMUSG00000123893,
ENSMUSG00000123905,
ENSMUSG00000086649,
ENSMUSG00000113599,77398
ENSMUSG00000135546,
ENSMUSG00000123960,
ENSMUSG00000123962,
ENSMUSG00000135587,
ENSMUSG00000017697,11486
ENSMUSG00000114362,71226
ENSMUSG00000066510,330963
ENSMUSG00000121994,
ENSMUSG00000097768,
ENSMUSG00000111916,
ENSMUSG00000024082,73694
ENSMUSG00000135621,
ENSMUSG00000135632,
ENSMUSG00000135657,
ENSMUSG00000122039,
ENSMUSG00000113447,
ENSMUSG00000122118,
ENSMUSG00000135756,
ENSMUSG00000135763,
ENSMUSG00000122192,
ENSMUSG00000135886,
ENSMUSG00000122264,
ENSMUSG00000040026,20210
ENSMUSG00000135917,
ENSMUSG00000116699,
ENSMUSG00000122306,
ENSMUSG00000122341,
ENSMUSG00000031965,57246
ENSMUSG00000122346,
ENSMUSG00000135943,
ENSMUSG00000123996,
ENSMUSG00000116848,75211
ENSMUSG00000135947,
ENSMUSG00000124014,
ENSMUSG00000063600,75740
ENSMUSG00000124024,
ENSMUSG00000136003,
ENSMUSG00000124029,
ENSMUSG00000136012,
ENSMUSG00000122415,
ENSMUSG00000124052,
ENSMUSG00000112489,321017
ENSMUSG00000113860,102638420
ENSMUSG00000122447,
ENSMUSG00000040017,20211
ENSMUSG00000027656,22403
ENSMUSG00000136051,
ENSMUSG00000091583,
ENSMUSG00000040296,230073
ENSMUSG00000110030,
ENSMUSG00000049988,211228
ENSMUSG00000136099,
ENSMUSG00000030967,360216
ENSMUSG00000122487,
ENSMUSG00000122490,
ENSMUSG00000136102,
ENSMUSG00000107225,
ENSMUSG00002075044,
ENSMUSG00000032959,23980
ENSMUSG00000136105,
ENSMUSG00000136113,
ENSMUSG00000122510,
ENSMUSG00000038508,23886
ENSMUSG00000022203,13644
ENSMUSG00000035238,241769
ENSMUSG00000136116,
ENSMUSG00000114800,
ENSMUSG00000122534,
ENSMUSG00000124143,
ENSMUSG00000136127,
ENSMUSG00000124160,
ENSMUSG00000056204,66522
ENSMUSG00000035226,241770
ENSMUSG00000124165,
ENSMUSG00000124182,
ENSMUSG00000124184,
ENSMUSG00000122586,
ENSMUSG00000024070,75292
ENSMUSG00000122592,
ENSMUSG00000136131,
ENSMUSG00000116946,
ENSMUSG00000124192,
ENSMUSG00000136143,
ENSMUSG00000124225,
ENSMUSG00000124229,
ENSMUSG00000136191,
ENSMUSG00000136207,
ENSMUSG00000018326,54401
ENSMUSG00000114821,100041779
ENSMUSG00000040770,140806
ENSMUSG00000106829,
ENSMUSG00000136244,
ENSMUSG00000106714,
ENSMUSG00000124243,
ENSMUSG00000113115,74930
ENSMUSG00000097163,407804
ENSMUSG00000072688,
ENSMUSG00000124261,
ENSMUSG00000136268,
ENSMUSG00000136269,
ENSMUSG00000040759,67272
ENSMUSG00000111507,
ENSMUSG00000066894,231668
ENSMUSG00000124262,
ENSMUSG00000050721,102595
ENSMUSG00000136301,
ENSMUSG00000124291,
ENSMUSG00000005442,71722
ENSMUSG00000124340,
ENSMUSG00000122680,
ENSMUSG00000124342,
ENSMUSG00000136341,
ENSMUSG00000124346,
ENSMUSG00000122719,
ENSMUSG00000112323,102635512
ENSMUSG00000124349,
ENSMUSG00000116572,
ENSMUSG00000114121,
ENSMUSG00000031848,50783
ENSMUSG00000116165,57028
ENSMUSG00000024941,78891
ENSMUSG00000122761,
ENSMUSG00000124381,
ENSMUSG00000116973,
ENSMUSG00000124396,
ENSMUSG00000136446,
ENSMUSG00000114185,
ENSMUSG00000068220,16852
ENSMUSG00000136492,
ENSMUSG00000000001,14679
ENSMUSG00000122829,
ENSMUSG00000122835,
ENSMUSG00000112041,77442
ENSMUSG00000040752,17888
ENSMUSG00000110016,622552
ENSMUSG00000122843,
ENSMUSG00000004988,108017
ENSMUSG00000059741,17897
ENSMUSG00000054582,381404
ENSMUSG00000023027,11908
ENSMUSG00000120156,
ENSMUSG00000122877,
ENSMUSG00000081274,
ENSMUSG00000034842,109979
ENSMUSG00000080058,
ENSMUSG00000122886,
ENSMUSG00000116617,
ENSMUSG00000110622,637079
ENSMUSG00000124420,
ENSMUSG00000124454,
ENSMUSG00000095026,100502950
ENSMUSG00000122920,
ENSMUSG00000122922,
ENSMUSG00000136524,
ENSMUSG00000116762,
ENSMUSG00000124455,
ENSMUSG00000097100,
ENSMUSG00000124464,
ENSMUSG00000124477,
ENSMUSG00000114640,
ENSMUSG00000124501,
ENSMUSG00000136608,
ENSMUSG00000082701,
ENSMUSG00000031842,110385
ENSMUSG00000136616,
